VariableName,VarLabel,Notes,Code,Value,in2009,in2011,in2013,in2015,in2017,StartYear,EndYear
huse12afsnbrv2,Number of AFS used,"Number of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",1,Used 1 AFS,.,.,.,.,y,2017,
huse12afsnbrv2,Number of AFS used,"Number of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",2,Used 2 AFS,.,.,.,.,y,2017,
huse12afsnbrv2,Number of AFS used,"Number of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",3,Used 3 or more AFS,.,.,.,.,y,2017,
huse12afsnbrv2,Number of AFS used,"Number of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",99,Unknown,.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",1,Used only transaction AFS,.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",2,Used transaction and credit AFS,.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",3,Used only credit AFS ,.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",4,Did not use any AFS in past 12 months,.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",98,"AFS used, type unknown",.,.,.,.,y,2017,
huse12afstypev2,Type of AFS used in past 12 months,"Type of AFS used is based on the following AFS: check cashing; money order; remittance; payday loan; rent-to-own service; pawn shop loan; refund anticipation loan; auto title loan; and other types of loans or lines of credit from payday lender, auto title lender, pawn shop, or check casher.",99,Use unknown,.,.,.,.,y,2017,
htypincchkmov2,Typical income: Paper check or money order,"Excludes households with missing information on receipt of income by paper check or money order, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincchkmov2,Typical income: Paper check or money order,"Excludes households with missing information on receipt of income by paper check or money order, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincchkmov2,Typical income: Paper check or money order,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincddbnkv2,Typical income: Direct deposit or electronic transfer into bank account,"Excludes households with missing information on receipt of income through direct deposit or electronic transfer into a bank account, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincddbnkv2,Typical income: Direct deposit or electronic transfer into bank account,"Excludes households with missing information on receipt of income through direct deposit or electronic transfer into a bank account, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincddbnkv2,Typical income: Direct deposit or electronic transfer into bank account,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincddppv2,Typical income: Direct deposit or electronic transfer onto prepaid card,"Excludes households with missing information on receipt of income through direct deposit or electronic transfer onto a prepaid card, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincddppv2,Typical income: Direct deposit or electronic transfer onto prepaid card,"Excludes households with missing information on receipt of income through direct deposit or electronic transfer onto a prepaid card, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincddppv2,Typical income: Direct deposit or electronic transfer onto prepaid card,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypinccashv2,Typical income: Cash,"Excludes households with missing information on receipt of income in cash, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypinccashv2,Typical income: Cash,"Excludes households with missing information on receipt of income in cash, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypinccashv2,Typical income: Cash,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincothv2,Typical income: Other,"Excludes households with missing information on receipt of income using other method, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincothv2,Typical income: Other,"Excludes households with missing information on receipt of income using other method, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincothv2,Typical income: Other,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincccv2,Typical income: Used nonbank check casher,"Excludes households with not enough information to characterize their use of nonbank check cashers to receive income in a typical month, or where the household indicated that it did not receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincccv2,Typical income: Used nonbank check casher,"Excludes households with not enough information to characterize their use of nonbank check cashers to receive income in a typical month, or where the household indicated that it did not receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincccv2,Typical income: Used nonbank check casher,Households that received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincnonev2,Typical income: None selected,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincnonev2,Typical income: None selected,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincnonev2,Typical income: None selected,Households that paid bills and received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincbnkav2,Typical income: Any bank method,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincbnkav2,Typical income: Any bank method,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincbnkav2,Typical income: Any bank method,Households that paid bills and received income in typical month,-1,NIU,.,.,.,.,y,2017,
htypincbnkov2,Typical income: Only bank methods,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",1,Yes,.,.,.,.,y,2017,
htypincbnkov2,Typical income: Only bank methods,"Excludes households with missing information on use of prepaid cards or nonbank check cashers or money orders in the past 12 months, on methods used to pay bills or receive income, or where the household indicated that it did not pay bills or receive income in a typical month.",2,No,.,.,.,.,y,2017,
htypincbnkov2,Typical income: Only bank methods,Households that paid bills and received income in typical month,-1,NIU,.,.,.,.,y,2017,
htyppaycashv2,Typical billpay: Cash,"Excludes households with missing information on use of cash to pay bills, or where the household indicated that it did not pay bills in a typical month.",1,Yes,.,.,.,.,y,2017,
htyppaycashv2,Typical billpay: Cash,"Excludes households with missing information on use of cash to pay bills, or where the household indicated that it did not pay bills in a typical month.",2,No,.,.,.,.,y,2017,
htyppaycashv2,Typical billpay: Cash,Households that paid bills in typical month,-1,NIU,.,.,.,.,y,2017,
htyppaybnkchkv2,Typical billpay: Personal check,"Excludes households with missing information on use of personal check to pay bills, or where the household indicated that it did not pay bills in a typical month.",1,Yes,.,.,.,.,y,2017,
htyppaybnkchkv2,Typical billpay: Personal check,"Excludes households with missing information on use of personal check to pay bills, or where the household indicated that it did not pay bills in a typical month.",2,No,.,.,.,.,y,2017,
htyppaybnkchkv2,Typical billpay: Personal check,Households that paid bills in typical month,-1,NIU,.,.,.,.,y,2017,
